id,date,tweet
1305114104512671747,2020-09-13 12:00:25+00:00,"2.5단계 이제 풀렸으니
time to sacrifice my sleep again to go earn some bucks just so I can afford to dye my damn roots asjaksncb"
1301848759756677122,2020-09-04 11:45:06+00:00,Great now I’m unemployed again for another week cause of 2.5단계...
