id,date,tweet
1255960314870247425,2020-04-30 20:40:48+00:00,"마스크도 안끼는 사람들
사람많은 곳으로 놀러다니는 사람들
요즘 꽤나보이는데
코로나아직안끝났어여..
전세계가 한국을 칭찬하고있는데
도중에 흐지부지돼서 옆나라에게 흠잡히고싶지않아용..
신천지사건으로 국내에 코로나 엄청 퍼졌을때처럼
국민모두가 한마음으로 조금만더힘냈으면.."
1255904456656351232,2020-04-30 16:58:50+00:00,"... 대구 전 도시와 전국 신천지 교회, 교인들의 집과 감염자 주변에 대해  대대적인 방역 작업부터 하십시오.

내가 정책 결정권자 였다면 시급한 위와 같은 조치부터 했을 겁니다.

도대체 이게 나라 입니까? #홍준표"
1255895411509862400,2020-04-30 16:22:54+00:00,"옛날 트위터에 자주 보이던 뭐지

만국 평화 무슨 회의 있었는데 그것도 신천지였네 ㅅㅂ"
1255895058173194245,2020-04-30 16:21:29+00:00,"요즘 대세 엠케이
엠케이 싫어하면 신천지"
1255893621200416769,2020-04-30 16:15:47+00:00,씨티에스는 신천지 깔때만 보면 돼요 그때는 제일 정확하고 공명정대해짐
1255884182917505024,2020-04-30 15:38:17+00:00,권징징이 신천지일까 아닐까?
1255864139894804481,2020-04-30 14:18:38+00:00,"신천지는 세월아 네월아 하던 검찰이 하루만에 화재관련사 압색 지도했다는거 보니까 윤9수 장모 스캔들을 이걸로 물타기 하려는 시도같고, 결국 그간 이렇게 신속하게 할 수 있었으면서도 태업했다는 소리구만 ㅎㅎㅎ"
1319526643870789634,2020-10-23 06:30:42+00:00,엄마가 앞머리 숱 때문에 하도 스트레스 받아하셔서 주문했는데 변화 보이세요?? 대박입니다.. 보고 넘 신기해서 매번 사진 찍는 중; 무막줄기세포? 처음 들어봤는데 탈모에 찐인가봐요. 가격이 좀 있긴 한데 포인트 할인이랑 적립받으면 거의 40% 넘게 할인이라 만족ㅎ UUU몰 두피 에센스 추천해요!
1255858031557935104,2020-04-30 13:54:22+00:00,"궁금한게 하나 있는데..
신천지 교육생이라면
매주 그그 성경공부하러 모여야 하는거 아니에오? 🤔

그걸 비서 일을 하면서 어떻게 그 교육을 다 듣지??
상사가 신천지라 듣고 오라고 빼준건가 의심중 🤔"
1255852637888499712,2020-04-30 13:32:56+00:00,왓씨 스타플레이 겁나무섭네..;; 실버토큰??코인? 얻으려고 미션 들어가봤는데 설문조사하는 어플인가 있는데 이거 천몇개주는데 이거 하는 즉시 신천지 끌려갈거같음;;;;;;
1255850745515044864,2020-04-30 13:25:24+00:00,"대구부시장 비서 신천지 교육생 ‘쉬쉬’, 동선 ‘비공개’…계속 출근.

이때 정말 우리는 가슴이 쿵했음.
코로나 극복의 중심에 계신 대통령님이 걸렸으면 어쩔뻔..🤧"
1255848235165347840,2020-04-30 13:15:26+00:00,"신천지 의심되는 사람이 연락이 왔다
큰일"
