id,date,tweet
1300560834934923264,2020-08-31 22:27:20+00:00,"사과가 떨어지는 것을 보고, 뉴턴은 만유인력을 발견했다. 생로병사를 보고, 석가는 예수님을 발견했다. 만유인력도 예수님도 하나님이 창조하신 것이지만 석가의 의문과 발견이 더 대단했다. 신천지인은 무엇을 발견했나? 성경을 연구하다가 재림 예수님을 발견했다. 영생한다."
1336163620833529856,2020-12-08 04:20:06+00:00,요즘 코로나 때문에 헬스도 못하니 뱃살 다시 나오는 듯ㅠㅠ 그래서 식단 관리라도 하려고 단백질쉐이크 챙겨 먹고 있는데 이거 진짜 괜찮네요. 포만감이 오래가서 자기 전까지 안배고픔;; 물이랑도 잘 섞이고 맛도 존맛ㅋㅋ 지금 세일하니까 필요한 사람 ㄱㄱ
1300557663189651456,2020-08-31 22:14:44+00:00,어둠의 숲으로 숨어드는 건 기독교 세력이 신천지보다 더했음 더했지 결코 덜하진 않다.
1300519478346674181,2020-08-31 19:43:00+00:00,???구글 번역알수없다...크로울리 왜 신천지로 감독생을 보내...도망쳐...감독생...
1300502631211651072,2020-08-31 18:36:04+00:00,나 신천지도 못 쫓아서 로데오 나가면 20분 동안 잡혀있는 편이야
1300498255994712065,2020-08-31 18:18:40+00:00,미통당의 “국민의힘” = 전광훈과사랑의교회.. 그리고 신천지.. 와 일베 의사협회장??
1300477291915485184,2020-08-31 16:55:22+00:00,오늘 우연치 않게 같이 일했었던 동생의 근황을 들었는데 적성 검사를 빙자한 신천지 모임에 자주 가는 바람에 코로나에 걸려서 격리조치 되었다는 어메이징한 소식을 듣고 말았다.....정말 악질이다
1300477239658647553,2020-08-31 16:55:10+00:00,요즘 개독들의 행태를 보면 왜 개신교도가 신천지를 믿게 되는지 조금은 이해가 되는 것 같다. 개신교 내부가 얼마나 썩어 빠졌으면 염증을 느끼고 신천지로 갈까. 둘 다 도찐개찐이긴 하지만 굳이 서열을 따지자면 신천지가 정교이고 개신교가 사이비가 아닐까 싶다.
1300476162141896705,2020-08-31 16:50:53+00:00,잉 미국에 비가 내리면 USB이라는 신천지 옹호 계정이 팔로 걸고 다니니까 유념하세여
1300475999264464903,2020-08-31 16:50:14+00:00,별좆같은신천지새끼가팔로우를해꺼져
1300475943249522688,2020-08-31 16:50:01+00:00,신천지가 나 팔로했어 도랏냐ㅡㅡ 바로 차단
1300472525533491207,2020-08-31 16:36:26+00:00,개신교에서 하도 협조를 안하니  지옥같던 신천지가 순한맛으로 느껴질 지경.....기독교 놔두고 왜 신천지에 빠질까 목사님들 반성좀!!!!!
1300462683804762113,2020-08-31 15:57:19+00:00,"캉뉴님 너무 기묘한 꿈이다 
저는 오늘 신천지 사람이랑 연애하는 꿈 꿨어요"
1300455759428296704,2020-08-31 15:29:49+00:00,"국민의힘당???

그냥  신천지당해라"
1300444012730396673,2020-08-31 14:43:08+00:00,진심 그 신천지 코로롱때 학원이 1주쉬었거든 그때 쌤이 하루에  틀렸던문제 30개씩 노트에 풀어오라고해서 막판에 진짜 개열심히 풀어놨는데 결국엔 검사 안했음ㅋㅋ.......................
1300440095929950211,2020-08-31 14:27:34+00:00,"신천지 땐 총 감염자에서 차지하는 비율 매번 발표하더니 이번 사랑제일교회 땐 감염자 수에만 집중하네? 

깜깜이감염비율은 한주만에 약 20퍼가 넘었는데...이 증가세보다 너무 낮아 정권비호를 위한 화살받이로 부족하니 배제한 채 작업들어가는 꼴에 비웃음 날려줄게!!"
1300437913834934275,2020-08-31 14:18:54+00:00,난 이미 신천지때 기자회견에서 쌍욕하고 그래요 씨발 우리도 그냥 집단면역 해보자 화이팅! 좆같은 새끼들... 이러고 나왓을듯
1300437507759247360,2020-08-31 14:17:17+00:00,"코비드19를 이용한 적폐 집단들
박형순 판사
빤목 사랑제일교회 국민의 힘(없는) 당
신천지(권영진)
의대협
이재명"
1300435929480400897,2020-08-31 14:11:01+00:00,중국놈 개독놈 신천지 등등이 나의2020년을앗아갓다
