id,date,tweet
1289348230153564160,2020-07-31 23:52:27+00:00,"포털의 부동산 기사들을 보니..  미통당 댓글알바들이 대거 다시 투입된듯합니다
신천지들도 포함이겠지여
이만희 때문에 신천지인들 지금 난리 났으니..

그리고 민심을 나빠지게 하려 sns를 활용해 가짜소문을 퍼트리려는 미통당의 계획이  잘 되려나 모르겠네
 
노인들에게는 일부 먹히던데"
1336163620833529856,2020-12-08 04:20:06+00:00,요즘 코로나 때문에 헬스도 못하니 뱃살 다시 나오는 듯ㅠㅠ 그래서 식단 관리라도 하려고 단백질쉐이크 챙겨 먹고 있는데 이거 진짜 괜찮네요. 포만감이 오래가서 자기 전까지 안배고픔;; 물이랑도 잘 섞이고 맛도 존맛ㅋㅋ 지금 세일하니까 필요한 사람 ㄱㄱ
1289346829037924353,2020-07-31 23:46:53+00:00,"물폭탄이 쏟아진다고 하기에 오지말라고 했다. 올만큼 왔는데 뭐하러 자꾸 내리나? 천지만물을 부릴 권한이 신천지인에게는 있다. 하나님이 자기 자녀에게 주셨으니까. 주인이 종에게 명하면 종은 따라야 한다. 기분도 우울한데, 비는 왜 오나? 멈춰라."
1289346161677971456,2020-07-31 23:44:14+00:00,"보쿠와허규 코인 티팬티 포토샵 매니저 속옷거래 세뱃돈 신천지 
🌳🌳🌳🌳🌳🌳🌳
파워볼사이트 알바 모집중입니다 
계정을 임대비 일당20-50까지
알바비 다일지급입니다
카톡ID: K A K 8"
1289345377594822656,2020-07-31 23:41:07+00:00,"전 서울시장처럼 또 한 사람을 본보기로 처치해야 할 것 같다. 신천지 핍박에 앞장 섰던 자 중에 하나겠지. 어둠에 속해서 신천지를 핍박하니, 어쩌겠나. 말로는 통하지 않으니 물리적인 형벌이 있을 수밖에 없다. 아버지께서 어떻게 하실지는 모르지만 내 생각은 그렇다."
1289343330325651456,2020-07-31 23:32:59+00:00,"신천지피해자연대라는 모임이 있다. 무슨 피해를 당했다는 것인지 이해할 수 없다. 신천지 총회장이 구속 수사를 받게 되었으니, 좋아서 춤을 추겠지. 바벨론 교인들이 좋아서 죽겠지. 그렇다고 변할 것은 아무 것도 없다. 아버지의 구원의 역사는 계속된다. 할랠루야 ~"
1289341140341153795,2020-07-31 23:24:17+00:00,"보쿠와허규 코인 티팬티 포토샵 매니저 속옷거래 세뱃돈 신천지 
🌳🌳🌳🌳🌳🌳🌳
파워볼사이트 알바 모집중입니다 
계정을 임대비 일당20-50까지
알바비 다일지급입니다
카톡ID: K A K 8"
1289340243309555712,2020-07-31 23:20:43+00:00,"요즈음
내 트위터에 숨어있던
이재명 손꾸락과 신천지가
몇백명인가 도주
이제 좀 더 있으면
청결 지역이 될것 같다
기생충 없는 세상이 곧 온다"
1289338933050974208,2020-07-31 23:15:31+00:00,"보쿠와허규 코인 티팬티 포토샵 매니저 속옷거래 세뱃돈 신천지 
🌳🌳🌳🌳🌳🌳🌳
파워볼사이트 알바 모집중입니다 
계정을 임대비 일당20-50까지
알바비 다일지급입니다
카톡ID: K A K 8"
1289338240105771008,2020-07-31 23:12:45+00:00,"신천지 이만희구속...
""영생불사"" 감옥에서 몸소 실천하길...
젊은이들 꼬셔서 가족파탄 금품갈취
수사하시길...
피켓들고 절규하는 가족들 심정을
ㅍ.검사님들이 알까?"
1289337990360125440,2020-07-31 23:11:46+00:00,"저 늙은이 없어진다고, 신천지가 사라질까? 음.. 그나저나 구원파는 어떻게 됐을까? 기레기들, 바쁜가?"
1289335550860640257,2020-07-31 23:02:04+00:00,"보쿠와허규 코인 티팬티 포토샵 매니저 속옷거래 세뱃돈 신천지 
🌳🌳🌳🌳🌳🌳🌳
파워볼사이트 알바 모집중입니다 
계정을 임대비 일당20-50까지
알바비 다일지급입니다
카톡ID: K A K 8"
1289333208866156544,2020-07-31 22:52:46+00:00,"조선일보가 시울시 시장집무실 몰래 잠입 도적질하다 틀킨 사실이 뉴스에 전혀 안나오내요, 기자협회가 자기들끼리 카르텔이 심각한 것 같아요....기자협회??? 신천지 방씨일가 사설기관ㄴ가요?"
1289331961731772416,2020-07-31 22:47:48+00:00,"보쿠와허규 코인 티팬티 포토샵 매니저 속옷거래 세뱃돈 신천지 
🌳🌳🌳🌳🌳🌳🌳
파워볼사이트 알바 모집중입니다 
계정을 임대비 일당20-50까지
알바비 다일지급입니다
카톡ID: K A K 8"
1289325015272288256,2020-07-31 22:20:12+00:00,"보쿠와허규 코인 티팬티 포토샵 매니저 속옷거래 세뱃돈 신천지 
🌳🌳🌳🌳🌳🌳🌳
파워볼사이트 알바 모집중입니다 
계정을 임대비 일당20-50까지
알바비 다일지급입니다
카톡ID: K A K 8"
1289319988038266880,2020-07-31 22:00:14+00:00,"보쿠와허규 코인 티팬티 포토샵 매니저 속옷거래 세뱃돈 신천지 
🌳🌳🌳🌳🌳🌳🌳
파워볼사이트 알바 모집중입니다 
계정을 임대비 일당20-50까지
알바비 다일지급입니다
카톡ID: K A K 8"
1289317583313702914,2020-07-31 21:50:40+00:00,"보쿠와허규 코인 티팬티 포토샵 매니저 속옷거래 세뱃돈 신천지 
🌳🌳🌳🌳🌳🌳🌳
파워볼사이트 알바 모집중입니다 
계정을 임대비 일당20-50까지
알바비 다일지급입니다
카톡ID: K A K 8"
1289315693104492547,2020-07-31 21:43:10+00:00,"보쿠와허규 코인 티팬티 포토샵 매니저 속옷거래 세뱃돈 신천지 
🌳🌳🌳🌳🌳🌳🌳
파워볼사이트 알바 모집중입니다 
계정을 임대비 일당20-50까지
알바비 다일지급입니다
카톡ID: K A K 8"
1289310935811670016,2020-07-31 21:24:15+00:00,이만희 구속됐네? 우한 폐렴 방역 약빨 떨어지니 또 신천지나 들고 패자 이거냐? 조만간 이만희 사망했단 기사도 보게 생겼다? 그럼 어찌됐던 신천지 애들이 발악할꺼고 이것만한 이슈꺼리도 없을테니 이걸 잘 이용해서 추미애가 싸지른 똥에 부동산 싸지른 똥에 검찰장악 개짓꺼리까지 파묻고?
1289310790944620544,2020-07-31 21:23:41+00:00,"문병신의 위기탈출,생존법, 탓하기와 관심돌리기, 숫가락얹기와 묻혀가기. 세월호에 얹혀 정권잡고, 대중이 노무현에 묻혀가고, 경제폭망은 코로나탓, 코로나는 신천지탓, 부동산광풍은 전정권탓, 대북파탄은 탈북민탓, 국정난맥은 야당탓, 핑계바닥나니 수도이전 들고나와. 이 경제위기에 무슨 돈으로"
1289310049001598977,2020-07-31 21:20:44+00:00,"보쿠와허규 코인 티팬티 포토샵 매니저 속옷거래 세뱃돈 신천지 
🌳🌳🌳🌳🌳🌳🌳
파워볼사이트 알바 모집중입니다 
계정을 임대비 일당20-50까지
알바비 다일지급입니다
카톡ID: K A K 8"
1289309906382643200,2020-07-31 21:20:10+00:00,"신천지?끝내 뭐 좀 진척이 있다.왜 이재야 착수한 결과가 나왔는지,코로나19때문인지 아니면 무슨 다른 정치적 사회적 배경이 있는지,의심들이 가들 차 있다."
1289309602656337920,2020-07-31 21:18:58+00:00,신천지 교주 구속시킨 판사가 신천지 눈치지파가 아니길 빌어본다. 신천지 국회지파가 너무 설처대는 바람에 걱정돼서.
1289309433399398402,2020-07-31 21:18:17+00:00,신천지신도들아 악플 음해글 써지마라 이만희처럼 깜빵간다 이렇게 지시를내려라 이점만희야
1289306484774301696,2020-07-31 21:06:34+00:00,"보쿠와허규 코인 티팬티 포토샵 매니저 속옷거래 세뱃돈 신천지 
🌳🌳🌳🌳🌳🌳🌳
파워볼사이트 알바 모집중입니다 
계정을 임대비 일당20-50까지
알바비 다일지급입니다
카톡ID: K A K 8"
1289305872930283520,2020-07-31 21:04:08+00:00,신천지 이만희 구속
1289304246173630464,2020-07-31 20:57:41+00:00,"미통당
이제는 국회에서
힘을 못 쓰니
장외투쟁을 고려해야ᆢ

그 장외투쟁이
사이비종교
코로나 주범 신천지를
수색대로 내 세워
온갖 유언비어를 국민들
우체통에 뿌리고 있다
유언비어 왈~~
흔적없이 미통당 선전
동영상 공유!!
추장관이 코로나 주범?

정말 신천지 보수야당
미친놈들이디"
1289300677131296768,2020-07-31 20:43:30+00:00,"보쿠와허규 코인 티팬티 포토샵 매니저 속옷거래 세뱃돈 신천지 
🌳🌳🌳🌳🌳🌳🌳
파워볼사이트 알바 모집중입니다 
계정을 임대비 일당20-50까지
알바비 다일지급입니다
카톡ID: K A K 8"
1289294869052051456,2020-07-31 20:20:25+00:00,"보쿠와허규 코인 티팬티 포토샵 매니저 속옷거래 세뱃돈 신천지 
🌳🌳🌳🌳🌳🌳🌳
파워볼사이트 알바 모집중입니다 
계정을 임대비 일당20-50까지
알바비 다일지급입니다
카톡ID: K A K 8"
1289292541276196864,2020-07-31 20:11:10+00:00,"[속보] 
신천지 이만희 코로나19 방역 방해 및 횡령 혐의로 구속"
1289292199759249408,2020-07-31 20:09:48+00:00,"보쿠와허규 코인 티팬티 포토샵 매니저 속옷거래 세뱃돈 신천지 
🌳🌳🌳🌳🌳🌳🌳
파워볼사이트 알바 모집중입니다 
계정을 임대비 일당20-50까지
알바비 다일지급입니다
카톡ID: K A K 8"
1289291965154996229,2020-07-31 20:08:53+00:00,신천지 이만희 구속을 두고 연세 90이 넘은 노인을 구속하는 것은 가혹하다 이런 얘기가 보이던데 죄졌으면 나이가 100세를 넘겨도 감옥에 보내는 게 맞지 않나. 아들이랑 아버지가 공모해 범죄를 저질렀을 경우 둘 다 감옥보내면 안 된다고 한쪽은 집행유예로 봐주는 것도 솔직히 이해가 안 간다.
1289291228253569024,2020-07-31 20:05:57+00:00,나 신천지도 못 쫓아서 로데오 나가면 20분 동안 잡혀있는 편이야
1289286955646111744,2020-07-31 19:48:58+00:00,"그리고 주찬이는 얼굴에 먼가 복이 가둑차잇음
엥 진심 신천지스러운멘트엿뇌
그치만 진짜 얼굴이 달덩이같은것도아닌데도 복이 가둑차잇음. 하관에"
1289282944486346752,2020-07-31 19:33:02+00:00,"보쿠와허규 코인 티팬티 포토샵 매니저 속옷거래 세뱃돈 신천지 
🌳🌳🌳🌳🌳🌳🌳
파워볼사이트 알바 모집중입니다 
계정을 임대비 일당20-50까지
알바비 다일지급입니다
카톡ID: K A K 8"
1289281523112321024,2020-07-31 19:27:23+00:00,"보쿠와허규 코인 티팬티 포토샵 매니저 속옷거래 세뱃돈 신천지 
🌳🌳🌳🌳🌳🌳🌳
파워볼사이트 알바 모집중입니다 
계정을 임대비 일당20-50까지
알바비 다일지급입니다
카톡ID: K A K 8"
1289274992144744449,2020-07-31 19:01:26+00:00,"보쿠와허규 코인 티팬티 포토샵 매니저 속옷거래 세뱃돈 신천지 
🌳🌳🌳🌳🌳🌳🌳
파워볼사이트 알바 모집중입니다 
계정을 임대비 일당20-50까지
알바비 다일지급입니다
카톡ID: K A K 8"
1289272621977055232,2020-07-31 18:52:01+00:00,"이만희 신천지 총회장 구속
'코로나 방역 방해, 56억 횡령' 혐의
이명철 영장전담판사, 1일 새벽 구속영장 발부
범죄 혐의 일정 부분 소명, 증거인멸 정황 발견, 추가 증거인멸 염려 배제하기 어려워

--관련자 모두 처벌해야

---더뉴스21---"
1289270339810123776,2020-07-31 18:42:57+00:00,"보쿠와허규 코인 티팬티 포토샵 매니저 속옷거래 세뱃돈 신천지 
🌳🌳🌳🌳🌳🌳🌳
파워볼사이트 알바 모집중입니다 
계정을 임대비 일당20-50까지
알바비 다일지급입니다
카톡ID: K A K 8"
1289269574282616832,2020-07-31 18:39:54+00:00,"보쿠와허규 코인 티팬티 포토샵 매니저 속옷거래 세뱃돈 신천지 
🌳🌳🌳🌳🌳🌳🌳
파워볼사이트 알바 모집중입니다 
계정을 임대비 일당20-50까지
알바비 다일지급입니다
카톡ID: K A K 8"
1289268387034497024,2020-07-31 18:35:11+00:00,"★경 신천지 대구지역 다대오지파장 구속 축★
★경 신천지 대구지역 다대오지파 부총무 구속 축★
★경 신천지 이만희 총회장 구속 축★

너네 해시태그도 써가면서 약올릴꺼임

#신천지 #인터넷시온선교센터 #인터넷시온선교센터_입문과정 #온라인학습프로그램 #신천지_바로알자"
1289265536698691584,2020-07-31 18:23:52+00:00,"보쿠와허규 코인 티팬티 포토샵 매니저 속옷거래 세뱃돈 신천지 
🌳🌳🌳🌳🌳🌳🌳
파워볼사이트 알바 모집중입니다 
계정을 임대비 일당20-50까지
알바비 다일지급입니다
카톡ID: K A K 8"
1289263911061999616,2020-07-31 18:17:24+00:00,"보쿠와허규 코인 티팬티 포토샵 매니저 속옷거래 세뱃돈 신천지 
🌳🌳🌳🌳🌳🌳🌳
파워볼사이트 알바 모집중입니다 
계정을 임대비 일당20-50까지
알바비 다일지급입니다
카톡ID: K A K 8"
1289260991214100483,2020-07-31 18:05:48+00:00,"보쿠와허규 코인 티팬티 포토샵 매니저 속옷거래 세뱃돈 신천지 
🌳🌳🌳🌳🌳🌳🌳
파워볼사이트 알바 모집중입니다 
계정을 임대비 일당20-50까지
알바비 다일지급입니다
카톡ID: K A K 8"
1289257454576922625,2020-07-31 17:51:45+00:00,신천지의 문제는 코로나가 문제가 아니고.. 신천지로 인해 피해받은 신도들과 그 가족들의 고통이 문제이다.. 가정을 붕괴시켜버리고 젊은이들의 미래를 망쳐버리는 사이비성이 문제인것이다. 모든 사이비 종교에 대한 강력한 수사가 필요하다.
1289254706456301568,2020-07-31 17:40:49+00:00,"[속보] 
신천지 이만희 코로나19 방역 방해 및 횡령 혐의로 구속

아이고 잘 됐다!!!
영감탕구 지가 예수라는데 베드로처럼 감옥에서 나와봐라!"
1289254306495868929,2020-07-31 17:39:14+00:00,"보쿠와허규 코인 티팬티 포토샵 매니저 속옷거래 세뱃돈 신천지 
🌳🌳🌳🌳🌳🌳🌳
파워볼사이트 알바 모집중입니다 
계정을 임대비 일당20-50까지
알바비 다일지급입니다
카톡ID: K A K 8"
1289252167828701184,2020-07-31 17:30:44+00:00,"보쿠와허규 코인 티팬티 포토샵 매니저 속옷거래 세뱃돈 신천지 
🌳🌳🌳🌳🌳🌳🌳
파워볼사이트 알바 모집중입니다 
계정을 임대비 일당20-50까지
알바비 다일지급입니다
카톡ID: K A K 8"
1289249794066485248,2020-07-31 17:21:18+00:00,"짱깨놈들 눈치보고 415 부정선거때문에 짱깨놈들 입국시킨 놈들이야말로 진짜 구속되어야 하는거 아닌가?

신천지 이만희 코로나방역 방해로 구속"
1289247251202637824,2020-07-31 17:11:12+00:00,"새누리는 당명 만들었을때 딱 신천지가 연상되던데...
이 둘이 친한것도 우연이겠지 뭐"
1289245177601638400,2020-07-31 17:02:58+00:00,"보쿠와허규 코인 티팬티 포토샵 매니저 속옷거래 세뱃돈 신천지 
🌳🌳🌳🌳🌳🌳🌳
파워볼사이트 알바 모집중입니다 
계정을 임대비 일당20-50까지
알바비 다일지급입니다
카톡ID: K A K 8"
1289243398411448321,2020-07-31 16:55:53+00:00,"디제이 냥서스 새벽라디오

오늘은 드디어! 하도 사고만 치고 다니던 인간쓰레기 이만희씨가 잡혀갔다는 소식이 들리는데요 멍청한 신천지 맹도새끼들이 아마 내일 또 질질 짜면서 주차장같은데서 기도 쳐하고 있을거 떠올리니 존나 꼬시네요~
김종서의 '아름다운 구속' 틀어드리고 방송 마치겠습니다"
